YMR214W,SCJ1,DnaJ-related protein SCJ1 precursor,,8260,67,_group928
YMR216C,SKY1,Serine/threonine-protein kinase SKY1,1Q8Y,2420,62,_group881
YMR218C,TRS130,Transport protein particle 130 kDa subunit,,432,131,hart et al 25
YMR223W,UBP8,Ubiquitin carboxyl-terminal hydrolase 8,,1030,11,hart et al 7
YMR224C,MRE11,Double-strand break repair protein MRE11,,432,7,hart et al 163
YMR227C,TAF7,Transcription initiation factor TFIID subunit 7,,1050,55,hart et al 7
YMR228W,MTF1,Mitochondrial replication protein MTF1,1I4W,9380,36,doubleton22
YMR229C,RRP5,rRNA biogenesis protein RRP5,,8860,15,hart et al 20
YMR231W,PEP5,Vacuolar membrane protein PEP5,,1200,64,hart et al 60
YMR232W,FUS2,Nuclear fusion protein FUS2,,,,_group471
YMR235C,RNA1,Ran GTPase-activating protein 1,,52200,34,_group12
YMR236W,TAF9,Transcription initiation factor TFIID subunit 9,,6580,93,hart et al 7
YMR237W,BCH1,Hypothetical 82.0 kDa protein in RNA1-RNT1 intergenic region,,3460,46,hart et al 146
YMR239C,RNT1,Ribonuclease III,1T4O,4970,103,hart et al 207
YMR240C,CUS1,Protein CUS1,,1830,54,hart et al 215
YMR241W,YHM2,Mitochondrial DNA replication protein YHM2,,2930,21,hart et al 32
YMR242C,RPL20A,60S ribosomal protein L20,,54300,137,doubleton46
YMR243C,ZRC1,Zinc/cadmium resistance protein,,8200,35,_group806
YMR246W,FAA4,Long-chain-fatty-acid--CoA ligase 4,,31200,0,_group655
YMR250W,GAD1,Glutamate decarboxylase,,1200,62,_group1065
YMR255W,GFD1,mRNA transport factor GFD1,,2730,66,_group12
YMR257C,mitochondrial precursor,Protein PET111,,538,26,hart et al 26
YMR258C,,Hypothetical 64.4 kDa protein in PET111-TIF11 intergenic region,,3080,53,hart et al 133
YMR260C,TIF11,Eukaryotic translation initiation factor 1A,,35100,32,_group328
YMR261C,TPS3,Trehalose synthase complex regulatory subunit TPS3,,13500,22,hart et al 98
YMR263W,SAP30,Transcriptional regulatory protein SAP30,,704,-263,hart et al 22
YMR268C,PRP24,U4/U6 snRNA-associated-splicing factor PRP24,2GHP,672,52,hart et al 21
YMR270C,RRN9,RNA polymerase I-specific transcription initiation factor RRN9,,0,9,_group1
YMR271C,URA10,Orotate phosphoribosyltransferase 2,,815,32,hart et al 390
YMR273C,ZDS1,Protein ZDS1,,279,24,hart et al 37
YMR275C,BUL1,Ubiquitination pathway protein BUL1,,486,10,hart et al 80
YMR276W,DSK2,Ubiquitin domain-containing protein DSK2,"2BWF,2BWB",3930,50,_group228
YMR277W,FCP1,RNA polymerase II subunit A C-terminal domain phosphatase,,6550,20,_group1155
YMR284W,YKU70,Protein Ku70,,892,20,hart et al 17
YMR288W,HSH155,U2 snRNP component HSH155,,521,27,hart et al 138
YMR290C,HAS1,ATP-dependent RNA helicase HAS1,,,,hart et al 20
YMR293C,mitochondrial precursor,Probable glutamyl-tRNA(Gln) amidotransferase subunit A,,486,85,doubleton8
YMR294W,JNM1,Nuclear migration protein JNM1,,,,_group396
YMR296C,LCB1,Serine palmitoyltransferase 1,,22400,-167,hart et al 367
YMR299C,DYN3,Uncharacterized protein YMR299C,,1170,161,doubleton42
YMR303C,ADH2,Alcohol dehydrogenase 2,,1620,41,hart et al 31
YMR304W,UBP15,Ubiquitin carboxyl-terminal hydrolase 15,,2810,20,hart et al 183
YMR308C,PSE1,Importin beta-3 subunit,,15500,88,hart et al 246
YMR309C,NIP1,Eukaryotic translation initiation factor 3 93 kDa subunit,,78900,-1457,hart et al 19
YMR310C,,Hypothetical 35.9 kDa protein in NIP1-GLC8 intergenic region,,2540,18,hart et al 241
YMR311C,GLC8,Protein GLC8,,3440,53,hart et al 11
YMR312W,ELP6,Elongator complex protein 5,,,,hart et al 66
YMR314W,PRE5,Proteasome component PRE5,1RYP,7210,-68,hart et al 13
YNL001W,DOM34,Protein DOM34,2VGN,1720,106,doubleton40
YNL002C,RLP7,Ribosome biogenesis protein RLP7,,7720,96,hart et al 30
YNL004W,HRB1,Protein HRB1,,1990,3,hart et al 28
YNL005C,mitochondrial precursor,60S ribosomal protein L2,,2290,26,hart et al 8
YNL006W,LST8,Target of rapamycin complex subunit LST8,,589,37,_group31
YNL007C,SIS1,Protein SIS1,"2O37,1C3G",20300,274,_group12
YNL016W,PUB1,Nuclear and cytoplasmic polyadenylated RNA-binding protein PUB1,,49600,72,hart et al 179
YNL020C,ARK1,Actin-regulating kinase 1,,1550,37,_group504
YNL021W,HDA1,Histone deacetylase HDA1,,3050,0,hart et al 143
YNL023C,FAP1,RING finger protein YNL023C,,589,89,hart et al 157
YNL025C,SSN8,RNA polymerase II holoenzyme cyclin-like subunit,,0,240,_group957
YNL026W,SAM50,Sorting assembly machinery 50 kDa subunit,,,,_group1161
YNL027W,CRZ1,Transcriptional regulator CRZ1,,1160,10,_group242
YNL030W,HHF2,Histone H4,1SZD,681000,167,hart et al 17
YNL031C,HHT2,Histone H3,"1M1D,2RNX,2IDC",248000,223,hart et al 17
YNL032W,SIW14,Tyrosine-protein phosphatase SIW14,,4070,516,hart et al 81
YNL035C,,WD repeat protein YNL035C,,3970,72,hart et al 84
YNL037C,mitochondrial precursor,Isocitrate dehydrogenase [NAD] subunit 1,3BLX,10500,29,hart et al 306
YNL039W,BDP1,Transcription factor TFIIIB B'' component,,0,13,_group1
YNL041C,COG6,Conserved oligomeric Golgi complex subunit 6,,1720,101,hart et al 40
YNL042W,BOP3,Uncharacterized protein YNL042W,,,,_group55
YNL044W,YIP3,Prenylated Rab acceptor 1,,5500,44,_group28
YNL047C,5-bisphosphate effector protein SLM2,Phosphatidylinositol 4,,2610,49,_group31
YNL049C,SFB2,SED5-binding protein 2,,1720,0,hart et al 120
YNL050C,,Uncharacterized protein YNL050C,,,,_group920
YNL051W,COG5,Conserved oligomeric Golgi complex subunit 5,,468,28,hart et al 40
YNL052W,mitochondrial precursor,Cytochrome c oxidase polypeptide Va,,3670,250,hart et al 271
YNL053W,MSG5,Tyrosine-protein phosphatase MSG5,,538,15,_group468
YNL055C,POR1,Outer mitochondrial membrane protein porin 1,,,,_group1161
YNL056W,OCA2,Uncharacterized protein YNL056W,,4530,-137,hart et al 81
YNL058C,,Uncharacterized protein YNL058C,,,,_group1106
YNL059C,ARP5,Actin-like protein ARP5,,2170,38,hart et al 9
YNL061W,NOP2,Nucleolar protein 2,,18700,886,hart et al 30
YNL062C,GCD10,tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit TRM6,,2580,69,hart et al 232
YNL064C,YDJ1,Mitochondrial protein import protein MAS5,"1NLT,1XAO",119000,34,_group12
YNL066W,SUN4,Septation protein SUN4 precursor,,24700,57,_group1065
YNL068C,FKH2,Fork head protein homolog 2,,656,26,_group388
YNL069C,RPL16B,60S ribosomal protein L16-B,,,,_group877
YNL071W,mitochondrial precursor,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,,5440,52,hart et al 158
YNL072W,RNH201,Ribonuclease H2 subunit A,,623,49,hart et al 190
YNL075W,IMP4,U3 small nucleolar ribonucleoprotein protein IMP4,,,,hart et al 195
YNL076W,MKS1,Negative regulator of RAS-cAMP pathway,,,,_group287
YNL078W,NIS1,Uncharacterized protein YNL078W,,504,37,hart et al 39
YNL079C,TPM1,Tropomyosin-1,,3060,153,_group1065
YNL082W,PMS1,DNA mismatch repair protein PMS1,,521,2,hart et al 169
YNL084C,END3,Protein END3,,2610,90,hart et al 310
YNL085W,MKT1,Protein MKT1,,3430,28,hart et al 161
YNL086W,,Hypothetical 11.5 kDa protein in TOP2-MKT1 intergenic region,,195,0,hart et al 198
YNL088W,TOP2,DNA topoisomerase 2,"1PVG,1BJT",5730,81,_group55
YNL090W,RHO2,Protein RHO2,,3870,0,_group3
YNL091W,NST1,Hypothetical 141.5 kDa protein in YPT53-RHO2 intergenic region,,217,32,_group233
YNL094W,APP1,Actin patch protein 1,,2290,64,hart et al 194
YNL097C,PHO23,Transcriptional regulatory protein PHO23,,3250,49,hart et al 22
YNL098C,RAS2,Ras-like protein 2 precursor,,19800,25,hart et al 291
YNL099C,OCA1,Hypothetical 27.2 kDa protein in POL1-RAS2 intergenic region,,2310,42,hart et al 81
YNL100W,,Hypothetical 27.0 kDa protein in POL1-RAS2 intergenic region,,5460,126,_group845
YNL102W,POL1,DNA polymerase alpha catalytic subunit A,,1050,-4088,hart et al 106
YNL103W,MET4,Transcriptional activator of sulfur metabolism MET4,,1300,9,hart et al 205
YNL104C,LEU4,2-isopropylmalate synthase,,6630,42,hart et al 219
YNL106C,INP52,Uncharacterized protein YNL106C,,0,-98,hart et al 389
YNL107W,YAF9,Protein AF-9 homolog,,259,92,hart et al 9
YNL110C,NOP15,Probable RNA-binding protein YNL110C,,4280,155,hart et al 30
YNL112W,DBP2,ATP-dependent RNA helicase DBP2,,33100,0,hart et al 124
YNL113W,RPC19,DNA-directed RNA polymerases I and III 16 kDa polypeptide,,8680,-302,hart et al 1
YNL116W,DMA2,RING finger protein YNL116W,,1750,23,_group805
YNL118C,DCP2,mRNA decapping enzyme subunit 2,2JVB,8530,36,hart et al 104
YNL121C,TOM70,Mitochondrial import receptor subunit TOM70,2GW1,45300,29,_group1161
YNL124W,NAF1,Hypothetical 54.9 kDa protein in SPC98-TOM70 intergenic region,2V3M,1810,82,_group1029
YNL126W,SPC98,Spindle pole body component SPC98,,56.9,32,hart et al 92
YNL127W,FAR11,Factor arrest protein 11,,1080,84,_group680
YNL131W,TOM22,Mitochondrial import receptor subunit TOM22,,6610,-197,_group1161
YNL132W,KRE33,UPF0202 protein YNL132W,,0,31,hart et al 57
YNL135C,FPR1,FK506-binding protein 1,1YAT,43300,196,hart et al 157
YNL136W,EAF7,Chromatin modification-related protein EAF7,,300,11,hart et al 49
YNL137C,mitochondrial precursor,Protein NAM9,,3270,-130,hart et al 3
YNL138W,SRV2,Adenylyl cyclase-associated protein,1K4Z,8760,87,hart et al 139
YNL139C,RLR1,THO complex subunit RLR1,,521,86,hart et al 28
YNL140C,,Very hypothetical protein YNL140C,,1590,0,doubleton45
YNL141W,AAH1,Adenosine deaminase,,20700,82,hart et al 289
YNL145W,MFA2,Mating hormone A-factor 2 precursor,,,,_group957
YNL147W,LSM7,U6 snRNA-associated Sm-like protein LSm7,,3070,-153,hart et al 21
YNL148C,ALF1,Tubulin-specific chaperone B,,656,2,_group494
YNL151C,RPC31,DNA-directed RNA polymerase III 31 kDa polypeptide,,,,hart et al 1
YNL152W,,Uncharacterized protein YNL152W,,0,26,_group3
YNL153C,GIM3,Prefoldin subunit 4,,7470,-2214,hart et al 50
YNL154C,YCK2,Casein kinase I homolog 2,,6160,18,hart et al 278
YNL161W,CBK1,Serine/threonine-protein kinase CBK1,,450,31,hart et al 283
YNL166C,BNI5,Uncharacterized protein YNL166C,,,,_group1033
YNL167C,SKO1,CRE-binding bZIP protein SKO1,,504,18,_group513
YNL172W,APC1,Anaphase-promoting complex subunit 1,,178,31,hart et al 23
YNL175C,NOP13,Nucleolar protein 13,,3830,78,_group322
YNL178W,RPS3,40S ribosomal protein S3,,146000,0,hart et al 63
YNL182C,IPI3,WD repeat protein YNL182C,,,,hart et al 78
YNL183C,NPR1,Nitrogen permease reactivator protein,,284,7,_group664
YNL185C,mitochondrial precursor,60S ribosomal protein L19,,3190,169,hart et al 295
YNL186W,UBP10,Ubiquitin carboxyl-terminal hydrolase 10,,0,54,hart et al 156
YNL188W,KAR1,Cell division control protein KAR1,1OQP,,,_group169
YNL189W,SRP1,Importin subunit alpha,1WA5,2790,39,hart et al 10
YNL191W,DUG3,Uncharacterized protein YNL191W,,7300,53,_group745
YNL192W,CHS1,Chitin synthase 1,,,,hart et al 382
YNL199C,GCR2,Glycolytic genes transcriptional activator GCR2,,,,_group502
YNL201C,PSY2,Serine/threonine-protein phosphatase 4 regulatory subunit 3,,7010,137,hart et al 64
YNL202W,4-dienoyl-CoA reductase SPS19,Peroxisomal 2,,,,_group1065
YNL206C,RTT106,Hypothetical 51.6 kDa protein in SSB2-SPX18 intergenic region,,11100,-184,hart et al 17
YNL207W,RIO2,Serine/threonine-protein kinase RIO2,,10300,61,hart et al 89
YNL209W,SSB2,Heat shock protein SSB2,,104000,712,_group532
YNL214W,PEX17,Peroxisomal membrane protein PEX17,,656,0,_group650
YNL215W,IES2,Ino eighty subunit 2,,1470,281,_group229
YNL216W,RAP1,DNA-binding protein RAP1,"1IGN,3CZ6",4390,42,_group502
YNL218W,MGS1,DNA-dependent ATPase MGS1,,1180,22,hart et al 365
YNL221C,POP1,Ribonucleases P/MRP protein subunit POP1,,846,0,hart et al 55
YNL222W,SSU72,RNA polymerase II subunit A C-terminal domain phosphatase SSU72,,,,hart et al 11
YNL223W,ATG4,Cysteine protease ATG4,,3300,38,_group403
YNL225C,CNM67,Chaotic nuclear migration protein 67,,0,29,_group169
YNL229C,URE2,Protein URE2,1K0D,7060,39,hart et al 375
YNL230C,ELA1,Elongin-A,,815,13,_group723
YNL232W,CSL4,3'-5' exoribonuclease CSL4,,5550,53,hart et al 10
YNL233W,BNI4,Protein BNI4,,,,_group537
YNL234W,,Uncharacterized globin-like protein YNL234W,,195,25,hart et al 199
YNL236W,SIN4,RNA polymerase II mediator complex subunit 16,,1720,-293,hart et al 5
YNL238W,KEX2,Kexin precursor,2ID4,0,93,hart et al 248
YNL240C,NAR1,Nuclear architecture-related protein 1,,,,hart et al 110
YNL242W,ATG2,Autophagy-related protein 2,,876,574,hart et al 236
YNL243W,SLA2,Protein SLA2,,40600,480,hart et al 311
YNL244C,SUI1,Eukaryotic translation initiation factor eIF-1,2OGH,,,hart et al 19
YNL245C,CWC25,Pre-mRNA-splicing factor CWC25,,861,8,_group297
YNL246W,VPS75,Vacuolar protein sorting-associated protein 75,,3120,-65,hart et al 235
YNL247W,,Cysteinyl-tRNA synthetase,,23000,39,hart et al 345
YNL248C,RPA49,DNA-directed RNA polymerase I 49 kDa polypeptide,,0,113,hart et al 1
YNL250W,RAD50,DNA repair protein RAD50,,830,-924,hart et al 163
YNL251C,NRD1,Protein NRD1,,19600,53,hart et al 111
YNL252C,mitochondrial precursor,60S ribosomal protein L17,,7430,43,hart et al 8
YNL253W,TEX1,Protein TEX1,,,,hart et al 28
YNL257C,SIP3,Protein SIP3,,432,0,_group299
YNL258C,DSL1,Protein transport protein DSL1,,8970,29,hart et al 72
YNL259C,ATX1,Metal homeostasis factor ATX1,1CC8,0,39,doubleton17
YNL260C,,Hypothetical 23.3 kDa protein in ORC5-ATX1 intergenic region,,784,-116,_group886
YNL261W,ORC5,Origin recognition complex subunit 5,,768,34,hart et al 65
YNL262W,catalytic subunit A,DNA polymerase epsilon,,1970,190,hart et al 119
YNL263C,YIF1,Protein transport protein YIF1,,,,_group28
YNL267W,PIK1,Phosphatidylinositol 4-kinase PIK1,2JU0,1600,-156,hart et al 326
YNL270C,ALP1,Basic amino-acid permease,,,,hart et al 129
YNL271C,BNI1,Protein BNI1,1UX5,166,79,_group3
YNL272C,SEC2,Rab guanine nucleotide exchange factor SEC2,2EQB,13200,46,_group419
YNL273W,TOF1,Topoisomerase 1-associated factor 1,,952,103,hart et al 287
YNL274C,GOR1,Putative 2-hydroxyacid dehydrogenase YNL274C,,3280,50,hart et al 363
YNL278W,CAF120,Hypothetical 118.3 kDa protein in ERG24-MET2 intergenic region,,1380,2,_group1106
YNL281W,HCH1,Hsp90 co-chaperone HCH1,,8530,-443,_group240
YNL282W,POP3,Ribonucleases P/MRP protein subunit POP3,,1360,51,hart et al 55
YNL284C,mitochondrial precursor,60S ribosomal protein L10,,5350,109,hart et al 8
YNL286W,CUS2,Probable RNA-binding protein YNL286W,,1360,3,hart et al 138
YNL287W,SEC21,Coatomer subunit gamma,,77900,37,hart et al 18
YNL288W,CAF40,Protein CAF40,,18800,0,hart et al 59
YNL289W,PCL1,PHO85 cyclin 1,,606,3,_group222
YNL290W,RFC3,Replication factor C subunit 3,1SXJ,3140,54,hart et al 48
YNL293W,MSB3,GTPase-activating protein GYP3,,178,23,_group3
YNL297C,MON2,Uncharacterized protein YNL297C,,2410,22,hart et al 282
YNL298W,CLA4,Serine/threonine-protein kinase CLA4,,0,105,_group3
YNL299W,TRF5,Poly(A) RNA polymerase protein 1,,2240,35,_group209
YNL301C,RPL18B,60S ribosomal protein L18,,63700,0,_group946
YNL304W,YPT11,GTP-binding protein YPT11,,2850,24,_group28
YNL306W,mitochondrial precursor,40S ribosomal protein MRP18,,5300,0,hart et al 3
YNL307C,MCK1,Protein kinase MCK1,,396,0,_group673
YNL308C,KRI1,Uncharacterized protein YNL308C,,1780,31,hart et al 337
YNL309W,STB1,Protein STB1,,319,69,_group406
YNL311C,SKP2,F-box protein YNL311C,,432,14,hart et al 362
YNL312W,RFA2,Replication factor-A protein 2,,6080,125,hart et al 34
YNL315C,mitochondrial precursor,Protein ATP11,,2840,64,hart et al 185
YNL317W,PFS2,Polyadenylation factor subunit 2,,7810,38,hart et al 11
YNL321W,VNX1,Putative cation exchanger YNL321W,,259,0,_group1106
YNL325C,FIG4,Polyphosphoinositide phosphatase,,339,18,hart et al 297
YNL329C,PEX6,Peroxisomal biogenesis factor 6,,1630,44,_group1051
YNL330C,RPD3,Histone deacetylase RPD3,,3850,1168,hart et al 22
YNL333W,SNZ2,Probable pyridoxine biosynthesis protein SNZ2,,,,_group599
YNL334C,SNO2,Probable glutamine amidotransferase SNO2,,,,_group599
YNL339C,YRF1-6,Y' element ATP-dependent helicase protein 1 copy 6,,,,_group1106
YNR003C,RPC34,DNA-directed RNA polymerase III 36 kDa polypeptide,,,,hart et al 1
YNR006W,VPS27,Vacuolar protein sorting-associated protein 27,"1VFY,1Q0V,2PJW",172,7,hart et al 225
YNR007C,ATG3,Autophagy-related protein 3,2DYT,3610,0,_group403
YNR010W,CSE2,RNA polymerase II mediator complex subunit 9,,1360,30,hart et al 5
YNR011C,PRP2,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP2,,172,7,doubleton48
YNR012W,URK1,Uridine kinase,,0,50,_group556
YNR016C,ACC1,Acetyl-CoA carboxylase,"1W96,1UYT",20200,233,_group582
YNR017W,TIM23,Mitochondrial import inner membrane translocase subunit TIM23,,1440,0,_group530
YNR023W,SNF12,Transcription regulatory protein SNF12,,,,hart et al 6
YNR024W,,Uncharacterized protein YNR024W,,1350,2,hart et al 10
YNR031C,SSK2,MAP kinase kinase kinase SSK2,,217,0,hart et al 126
YNR034W,SOL1,Probable 6-phosphogluconolactonase 1,,1970,37,hart et al 117
YNR035C,ARC35,ARP2/3 complex 34 kDa subunit,,13400,43,hart et al 46
YNR036C,,Putative mitochondrial 40S ribosomal protein YNR036C,,238,13,_group219
YNR037C,RSM19,Mitochondrial ribosomal protein S19,,,,hart et al 3
YNR038W,DBP6,ATP-dependent RNA helicase DBP6,,12700,74,_group713
YNR039C,ZRG17,Protein ZRG17,,0,39,doubleton16
YNR045W,PET494,COX3 mRNA-specific translational activator PET494,,450,68,_group1018
YNR046W,TRM112,Protein TRM112,2J6A,4800,36,hart et al 240
YNR047W,,Probable serine/threonine-protein kinase YNR047W,,752,295,_group1106
YNR049C,MSO1,Protein MSO1,,1380,39,_group228
YNR050C,L-glutamate-forming],Saccharopine dehydrogenase [NADP+,2AXQ,57500,0,_group920
YNR051C,BRE5,UBP3-associated protein BRE5,2QIY,11700,18,hart et al 261
YNR052C,POP2,Protein POP2,1UOC,1520,48,hart et al 59
YNR053C,NOG2,Nucleolar GTP-binding protein 2,,67700,381,hart et al 281
YNR054C,ESF2,Uncharacterized protein YNR054C,,12800,94,hart et al 184
YNR065C,,Putative 125.2 kDa membrane glycoprotein in BIO3-HXT17 intergenic region,,,,hart et al 32
YOL001W,PHO80,PHO85 cyclin PHO80,2PMI,0,208,hart et al 18
YOL004W,SIN3,Transcriptional regulatory protein SIN3,,1660,17,hart et al 22
YOL005C,RPB11,DNA-directed RNA polymerase II 13.6 kDa polypeptide,1TWF,4280,-167,hart et al 1
YOL006C,TOP1,DNA topoisomerase 1,1OIS,2970,35,hart et al 15
YOL010W,RCL1,RNA 3'-terminal phosphate cyclase-like protein,,10000,46,hart et al 368
YOL012C,HTZ1,Histone H2A.Z,2JSS,2840,261,hart et al 39
YOL013C,HRD1,ERAD-associated E3 ubiquitin-protein ligase HDR1,,2660,45,doubleton43
YOL016C,CMK2,Calcium/calmodulin-dependent protein kinase II,,7500,-70,_group1065
YOL017W,ESC8,Protein ESC8,,432,30,hart et al 61
YOL018C,TLG2,T-SNARE affecting a late Golgi compartment protein 2,,,,_group28
YOL021C,DIS3,Exosome complex exonuclease RRP44,2VNU,606,27,hart et al 10
YOL031C,SIL1,Nucleotide exchange factor SIL1 precursor,,2420,779,hart et al 248
YOL034W,SMC5,Structural maintenance of chromosomes protein 5,,892,453,hart et al 196
YOL036W,,Uncharacterized protein YOL036W,,,,_group1106
YOL038W,PRE6,Proteasome component PRE6,1RYP,16800,-115,hart et al 13
YOL039W,RPP2A,60S acidic ribosomal protein P2-alpha,,428000,159,_group584
YOL041C,NOP12,Nucleolar protein 12,,5910,35,_group526
YOL043C,NTG2,DNA base excision repair N-glycosylase 2,,125,-3648,_group1049
YOL044W,PEX15,Peroxisomal membrane protein PEX15,,1070,143,_group1051
YOL045W,PSK2,Probable serine/threonine-protein kinase YOL045W,,2220,45,hart et al 338
YOL051W,GAL11,RNA polymerase II mediator complex subunit 15,2K0N,606,3,hart et al 5
YOL054W,PSH1,RING finger protein PSH1,,6490,54,hart et al 17
YOL058W,ARG1,Argininosuccinate synthase,,1870,135,_group1106
YOL061W,PRS5,Probable ribose-phosphate pyrophosphokinase 5,,3310,124,doubleton7
YOL062C,APM4,AP-2 complex subunit mu,,3410,2,hart et al 129
YOL063C,CRT10,Protein CRT10,,125,0,hart et al 27
YOL067C,RTG1,Retrograde regulation protein 1,,2190,32,hart et al 268
YOL068C,HST1,NAD-dependent deacetylase HST1,,1440,56,_group55
YOL069W,NUF2,Kinetochore protein NUF2,,1550,114,hart et al 93
YOL070C,NBA1,Uncharacterized protein YOL070C,,1620,53,hart et al 39
YOL072W,THP1,Nuclear mRNA export protein THP1,,1140,66,hart et al 381
YOL076W,MDM20,N-terminal acetyltransferase B complex subunit MDM20,,5800,139,hart et al 220
YOL077C,BRX1,Ribosome biogenesis protein BRX1,,13200,170,hart et al 20
YOL078W,AVO1,Target of rapamycin complex 2 subunit AVO1,,704,11,_group31
YOL081W,IRA2,Inhibitory regulator protein IRA2,,0,13,hart et al 182
YOL082W,ATG19,Autophagy-related protein 19,,1250,41,hart et al 181
YOL086C,ADH1,Alcohol dehydrogenase 1,2HCY,,,hart et al 31
YOL087C,,WD repeat protein YOL087C,,589,-394,hart et al 294
YOL090W,MSH2,DNA mismatch repair protein MSH2,,1230,32,hart et al 95
YOL091W,SPO21,Sporulation-specific protein 21,,,,_group169
YOL094C,RFC4,Replication factor C subunit 4,1SXJ,2760,-79,hart et al 48
YOL096C,mitochondrial precursor,Hexaprenyldihydroxybenzoate methyltransferase,,259,3,doubleton15
YOL100W,PKH2,Probable serine/threonine-protein kinase YOL100W,,0,12,_group500
YOL101C,IZH4,ADIPOR-like receptor IZH4,,0,19,_group1030
YOL108C,INO4,Protein INO4,,521,42,_group582
YOL109W,ZEO1,Protein ZEO1,,0,-674,_group719
YOL110W,SHR5,Ras modification protein ERF4,,937,20,doubleton44
YOL111C,MDY2,Ubiquitin-like protein MDY2,,6510,176,hart et al 127
YOL112W,MSB4,GTPase-activating protein MSB4,,1730,28,_group1036
YOL113W,SKM1,Serine/threonine-protein kinase SKM1,,238,21,_group3
YOL115W,PAP2,Poly(A) RNA polymerase protein 2,,7550,43,hart et al 91
YOL116W,MSN1,Protein MSN1,,491,9,_group957
YOL117W,RRI2,COP9 signalosome complex subunit 10,,1320,51,hart et al 45
YOL120C,RPL18A,60S ribosomal protein L18,,,,hart et al 251
YOL123W,HRP1,Nuclear polyadenylated RNA-binding protein 4,2CJK,,,hart et al 84
YOL124C,TRM11,tRNA guanosine-2'-O-methyltransferase TRM11,,2020,50,hart et al 240
YOL127W,RPL25,60S ribosomal protein L25,,,,hart et al 349
YOL133W,HRT1,RING-box protein HRT1,,,,hart et al 45
YOL135C,MED7,RNA polymerase II mediator complex subunit 7,1YKH,7600,37,hart et al 5
YOL139C,CDC33,Eukaryotic translation initiation factor 4E,1RF8,14200,0,hart et al 75
YOL142W,RRP40,Exosome complex exonuclease RRP40,,6050,242,hart et al 10
YOL144W,NOP8,60S ribosome subunit biogenesis protein NOP8,,2170,268,hart et al 301
YOL145C,CTR9,RNA polymerase-associated protein CTR9,,12900,24,hart et al 15
YOL146W,PSF3,DNA replication complex GINS protein PSF1,,2210,19,hart et al 85
YOL147C,PEX11,Peroxisomal membrane protein PMP27,,1630,0,_group855
YOL148C,SPT20,Transcription factor SPT20,,4150,25,hart et al 7
YOL149W,DCP1,mRNA decapping enzyme subunit 1,1Q67,2880,23,hart et al 104
YOR001W,RRP6,Exosome complex exonuclease RRP6,2HBJ,2160,19,hart et al 10
YOR005C,DNL4,DNA ligase 4,1Z56,,,_group630
YOR007C,SGT2,Small glutamine-rich tetratricopeptide repeat-containing protein 2,,9420,1551,hart et al 127
YOR008C,SLG1,Protein SLG1 precursor,,664,25,_group1042
YOR014W,RTS1,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,,300,18,hart et al 223
YOR018W,ROD1,Protein ROD1,,386,16,_group893
YOR020C,mitochondrial,10 kDa heat shock protein,,149,0,_group1039
YOR023C,AHC1,Protein AHC1,,339,24,_group872
YOR026W,BUB3,Cell cycle arrest protein BUB3,1YFQ,1430,22,hart et al 388
YOR027W,STI1,Heat shock protein STI1,,67600,89,hart et al 123
YOR028C,CIN5,AP-1-like transcription factor YAP4,,,,_group482
YOR029W,,,,,,_group1065
YOR032C,HMS1,Probable transcription factor HMS1,,,,_group222
YOR033C,EXO1,Exodeoxyribonuclease 1,,672,2,_group395
YOR035C,SHE4,Protein SHE4,,3410,38,hart et al 33
YOR036W,PEP12,Syntaxin PEP12,,,,hart et al 320
YOR037W,mitochondrial precursor,Cytochrome c mitochondrial import factor CYC2,,2730,147,_group1106
YOR038C,HIR2,Histone transcription regulator 2,,922,29,hart et al 90
YOR039W,CKB2,Casein kinase II subunit beta',,7160,-1054,hart et al 15
YOR042W,CUE5,Ubiquitin-binding protein CUE5,,623,3,_group1013
YOR043W,WHI2,Growth regulation protein,,1800,41,hart et al 165
YOR045W,TOM6,Mitochondrial import receptor subunit TOM6,,,,_group1161
YOR046C,DBP5,ATP-dependent RNA helicase DBP5,,14900,70,_group12
YOR047C,STD1,Protein STD1,,238,8,_group260
YOR048C,RAT1,5'-3' exoribonuclease 2,,623,0,hart et al 149
YOR054C,VHS3,Protein VHS3,,,,hart et al 344
YOR056C,NOB1,20S-pre-rRNA D-site endonuclease NOB1,,4490,234,_group166
YOR057W,SGT1,Protein SGT1,,1340,34,_group673
YOR058C,ASE1,Anaphase spindle elongation protein,,556,3,_group1106
YOR061W,CKA2,Casein kinase II subunit alpha',,4540,54,hart et al 15
YOR063W,RPL3,60S ribosomal protein L3,,450,120,hart et al 393
YOR064C,YNG1,Protein YNG1,2JMI,861,0,_group651
YOR066W,MSA1,Putative transcriptional activator YOR066W,,,,_group1106
YOR069W,VPS5,Vacuolar protein sorting-associated protein 5,,6120,18,hart et al 73
YOR075W,UFE1,Syntaxin UFE1,,,,hart et al 72
YOR076C,SKI7,Superkiller protein 7,,233,20,hart et al 10
YOR078W,BUD21,Bud site selection protein 21,,2120,83,hart et al 83
YOR080W,DIA2,Protein DIA2,,,,_group673
YOR081C,TGL5,Lipase 5,,358,17,_group1106
