YOL061W.cytoplasm,cytoplasm,YOL061W,PRS5,Probable ribose-phosphate pyrophosphokinase 5,,3310,124
YOL062C.bud neck,bud neck,YOL062C,APM4,AP-2 complex subunit mu,,3410,2
YOL062C.cell periphery,cell periphery,YOL062C,APM4,AP-2 complex subunit mu,,3410,2
YOL063C.unknown,unknown,YOL063C,CRT10,Protein CRT10,,125,0
YOL067C.cytoplasm,cytoplasm,YOL067C,RTG1,Retrograde regulation protein 1,,2190,32
YOL067C.nucleus,nucleus,YOL067C,RTG1,Retrograde regulation protein 1,,2190,32
YOL068C.cytoplasm,cytoplasm,YOL068C,HST1,NAD-dependent deacetylase HST1,,1440,56
YOL068C.nucleus,nucleus,YOL068C,HST1,NAD-dependent deacetylase HST1,,1440,56
YOL069W.spindle pole,spindle pole,YOL069W,NUF2,Kinetochore protein NUF2,,1550,114
YOL070C.cytoplasm,cytoplasm,YOL070C,NBA1,Uncharacterized protein YOL070C,,1620,53
YOL070C.bud neck,bud neck,YOL070C,NBA1,Uncharacterized protein YOL070C,,1620,53
YOL070C.cell periphery,cell periphery,YOL070C,NBA1,Uncharacterized protein YOL070C,,1620,53
YOL072W.nuclear periphery,nuclear periphery,YOL072W,THP1,Nuclear mRNA export protein THP1,,1140,66
YOL076W.cytoplasm,cytoplasm,YOL076W,MDM20,N-terminal acetyltransferase B complex subunit MDM20,,5800,139
YOL077C.nucleus,nucleus,YOL077C,BRX1,Ribosome biogenesis protein BRX1,,13200,170
YOL077C.nucleolus,nucleolus,YOL077C,BRX1,Ribosome biogenesis protein BRX1,,13200,170
YOL078W.unknown,unknown,YOL078W,AVO1,Target of rapamycin complex 2 subunit AVO1,,704,11
YOL081W.cytoplasm,cytoplasm,YOL081W,IRA2,Inhibitory regulator protein IRA2,,0,13
YOL082W.punctate composite,punctate composite,YOL082W,ATG19,Autophagy-related protein 19,,1250,41
YOL086C.unknown,unknown,YOL086C,ADH1,Alcohol dehydrogenase 1,2HCY,,
YOL087C.cytoplasm,cytoplasm,YOL087C,,WD repeat protein YOL087C,,589,-394
YOL090W.nucleus,nucleus,YOL090W,MSH2,DNA mismatch repair protein MSH2,,1230,32
YOL091W.unknown,unknown,YOL091W,SPO21,Sporulation-specific protein 21,,,
YOL094C.nucleus,nucleus,YOL094C,RFC4,Replication factor C subunit 4,1SXJ,2760,-79
YOL096C.mitochondrion,mitochondrion,YOL096C,mitochondrial precursor,Hexaprenyldihydroxybenzoate methyltransferase,,259,3
YOL100W.cytoplasm,cytoplasm,YOL100W,PKH2,Probable serine/threonine-protein kinase YOL100W,,0,12
YOL101C.ER,ER,YOL101C,IZH4,ADIPOR-like receptor IZH4,,0,19
YOL108C.cytoplasm,cytoplasm,YOL108C,INO4,Protein INO4,,521,42
YOL108C.nucleus,nucleus,YOL108C,INO4,Protein INO4,,521,42
YOL109W.unknown,unknown,YOL109W,ZEO1,Protein ZEO1,,0,-674
YOL110W.unknown,unknown,YOL110W,SHR5,Ras modification protein ERF4,,937,20
YOL111C.cytoplasm,cytoplasm,YOL111C,MDY2,Ubiquitin-like protein MDY2,,6510,176
YOL112W.bud neck,bud neck,YOL112W,MSB4,GTPase-activating protein MSB4,,1730,28
YOL112W.cell periphery,cell periphery,YOL112W,MSB4,GTPase-activating protein MSB4,,1730,28
YOL112W.bud,bud,YOL112W,MSB4,GTPase-activating protein MSB4,,1730,28
YOL113W.unknown,unknown,YOL113W,SKM1,Serine/threonine-protein kinase SKM1,,238,21
YOL115W.nucleus,nucleus,YOL115W,PAP2,Poly(A) RNA polymerase protein 2,,7550,43
YOL116W.microtubule,microtubule,YOL116W,MSN1,Protein MSN1,,491,9
YOL117W.cytoplasm,cytoplasm,YOL117W,RRI2,COP9 signalosome complex subunit 10,,1320,51
YOL120C.unknown,unknown,YOL120C,RPL18A,60S ribosomal protein L18,,,
YOL123W.nucleus,nucleus,YOL123W,HRP1,Nuclear polyadenylated RNA-binding protein 4,2CJK,,
YOL124C.cytoplasm,cytoplasm,YOL124C,TRM11,tRNA guanosine-2'-O-methyltransferase TRM11,,2020,50
YOL127W.unknown,unknown,YOL127W,RPL25,60S ribosomal protein L25,,,
YOL133W.unknown,unknown,YOL133W,HRT1,RING-box protein HRT1,,,
YOL135C.nucleus,nucleus,YOL135C,MED7,RNA polymerase II mediator complex subunit 7,1YKH,7600,37
YOL139C.cytoplasm,cytoplasm,YOL139C,CDC33,Eukaryotic translation initiation factor 4E,1RF8,14200,0
YOL142W.nucleus,nucleus,YOL142W,RRP40,Exosome complex exonuclease RRP40,,6050,242
YOL142W.nucleolus,nucleolus,YOL142W,RRP40,Exosome complex exonuclease RRP40,,6050,242
YOL144W.nucleolus,nucleolus,YOL144W,NOP8,60S ribosome subunit biogenesis protein NOP8,,2170,268
YOL145C.nucleus,nucleus,YOL145C,CTR9,RNA polymerase-associated protein CTR9,,12900,24
YOL146W.unknown,unknown,YOL146W,PSF3,DNA replication complex GINS protein PSF1,,2210,19
YOL147C.peroxisome,peroxisome,YOL147C,PEX11,Peroxisomal membrane protein PMP27,,1630,0
YOL148C.nucleus,nucleus,YOL148C,SPT20,Transcription factor SPT20,,4150,25
YOL149W.punctate composite,punctate composite,YOL149W,DCP1,mRNA decapping enzyme subunit 1,1Q67,2880,23
YOR001W.nucleus,nucleus,YOR001W,RRP6,Exosome complex exonuclease RRP6,2HBJ,2160,19
YOR001W.nucleolus,nucleolus,YOR001W,RRP6,Exosome complex exonuclease RRP6,2HBJ,2160,19
YOR005C.unknown,unknown,YOR005C,DNL4,DNA ligase 4,1Z56,,
YOR007C.cytoplasm,cytoplasm,YOR007C,SGT2,Small glutamine-rich tetratricopeptide repeat-containing protein 2,,9420,1551
YOR008C.cytoplasm,cytoplasm,YOR008C,SLG1,Protein SLG1 precursor,,664,25
YOR008C.bud neck,bud neck,YOR008C,SLG1,Protein SLG1 precursor,,664,25
YOR008C.bud,bud,YOR008C,SLG1,Protein SLG1 precursor,,664,25
YOR008C.vacuole,vacuole,YOR008C,SLG1,Protein SLG1 precursor,,664,25
YOR014W.cytoplasm,cytoplasm,YOR014W,RTS1,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,,300,18
YOR014W.nucleus,nucleus,YOR014W,RTS1,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform,,300,18
YOR018W.cytoplasm,cytoplasm,YOR018W,ROD1,Protein ROD1,,386,16
YOR020C.unknown,unknown,YOR020C,mitochondrial,10 kDa heat shock protein,,149,0
YOR023C.cytoplasm,cytoplasm,YOR023C,AHC1,Protein AHC1,,339,24
YOR023C.nucleus,nucleus,YOR023C,AHC1,Protein AHC1,,339,24
YOR026W.cytoplasm,cytoplasm,YOR026W,BUB3,Cell cycle arrest protein BUB3,1YFQ,1430,22
YOR026W.nucleus,nucleus,YOR026W,BUB3,Cell cycle arrest protein BUB3,1YFQ,1430,22
YOR027W.cytoplasm,cytoplasm,YOR027W,STI1,Heat shock protein STI1,,67600,89
YOR028C.cytoplasm,cytoplasm,YOR028C,CIN5,AP-1-like transcription factor YAP4,,,
YOR028C.nucleus,nucleus,YOR028C,CIN5,AP-1-like transcription factor YAP4,,,
YOR029W.unknown,unknown,YOR029W,,,,,
YOR032C.unknown,unknown,YOR032C,HMS1,Probable transcription factor HMS1,,,
YOR033C.nucleus,nucleus,YOR033C,EXO1,Exodeoxyribonuclease 1,,672,2
YOR035C.cytoplasm,cytoplasm,YOR035C,SHE4,Protein SHE4,,3410,38
YOR036W.unknown,unknown,YOR036W,PEP12,Syntaxin PEP12,,,
YOR037W.mitochondrion,mitochondrion,YOR037W,mitochondrial precursor,Cytochrome c mitochondrial import factor CYC2,,2730,147
YOR038C.nucleus,nucleus,YOR038C,HIR2,Histone transcription regulator 2,,922,29
YOR039W.cytoplasm,cytoplasm,YOR039W,CKB2,Casein kinase II subunit beta',,7160,-1054
YOR039W.nucleus,nucleus,YOR039W,CKB2,Casein kinase II subunit beta',,7160,-1054
YOR042W.punctate composite,punctate composite,YOR042W,CUE5,Ubiquitin-binding protein CUE5,,623,3
YOR043W.cell periphery,cell periphery,YOR043W,WHI2,Growth regulation protein,,1800,41
YOR045W.mitochondrion,mitochondrion,YOR045W,TOM6,Mitochondrial import receptor subunit TOM6,,,
YOR046C.nuclear periphery,nuclear periphery,YOR046C,DBP5,ATP-dependent RNA helicase DBP5,,14900,70
YOR047C.unknown,unknown,YOR047C,STD1,Protein STD1,,238,8
YOR048C.nucleus,nucleus,YOR048C,RAT1,5'-3' exoribonuclease 2,,623,0
YOR054C.unknown,unknown,YOR054C,VHS3,Protein VHS3,,,
YOR056C.cytoplasm,cytoplasm,YOR056C,NOB1,20S-pre-rRNA D-site endonuclease NOB1,,4490,234
YOR057W.cytoplasm,cytoplasm,YOR057W,SGT1,Protein SGT1,,1340,34
YOR057W.nucleus,nucleus,YOR057W,SGT1,Protein SGT1,,1340,34
YOR057W.bud,bud,YOR057W,SGT1,Protein SGT1,,1340,34
YOR058C.microtubule,microtubule,YOR058C,ASE1,Anaphase spindle elongation protein,,556,3
YOR061W.cytoplasm,cytoplasm,YOR061W,CKA2,Casein kinase II subunit alpha',,4540,54
YOR061W.nucleus,nucleus,YOR061W,CKA2,Casein kinase II subunit alpha',,4540,54
YOR063W.cytoplasm,cytoplasm,YOR063W,RPL3,60S ribosomal protein L3,,450,120
YOR064C.nucleus,nucleus,YOR064C,YNG1,Protein YNG1,2JMI,861,0
YOR066W.unknown,unknown,YOR066W,MSA1,Putative transcriptional activator YOR066W,,,
YOR069W.endosome,endosome,YOR069W,VPS5,Vacuolar protein sorting-associated protein 5,,6120,18
YOR075W.unknown,unknown,YOR075W,UFE1,Syntaxin UFE1,,,
YOR076C.unknown,unknown,YOR076C,SKI7,Superkiller protein 7,,233,20
YOR078W.nucleus,nucleus,YOR078W,BUD21,Bud site selection protein 21,,2120,83
YOR078W.nucleolus,nucleolus,YOR078W,BUD21,Bud site selection protein 21,,2120,83
YOR080W.unknown,unknown,YOR080W,DIA2,Protein DIA2,,,
YOR081C.lipid particle,lipid particle,YOR081C,TGL5,Lipase 5,,358,17
YOR083W.cytoplasm,cytoplasm,YOR083W,WHI5,G1-specific transcriptional repressor WHI5,,1440,71
YOR083W.nucleus,nucleus,YOR083W,WHI5,G1-specific transcriptional repressor WHI5,,1440,71
YOR085W.unknown,unknown,YOR085W,OST3,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3 precursor,,4030,117
YOR089C.cytoplasm,cytoplasm,YOR089C,VPS21,Vacuolar protein sorting-associated protein 21,1EK0,8760,0
YOR089C.nucleus,nucleus,YOR089C,VPS21,Vacuolar protein sorting-associated protein 21,1EK0,8760,0
YOR091W.cytoplasm,cytoplasm,YOR091W,TMA46,Translation machinery-associated protein 46,,4220,45
YOR096W.unknown,unknown,YOR096W,RPS7A,40S ribosomal protein S7-A,,41000,0
YOR098C.nuclear periphery,nuclear periphery,YOR098C,NUP1,Nucleoporin NUP1,2BPT,468,21
YOR101W.cytoplasm,cytoplasm,YOR101W,RAS1,Ras-like protein 1 precursor,,2050,106
YOR101W.nucleus,nucleus,YOR101W,RAS1,Ras-like protein 1 precursor,,2050,106
YOR103C.unknown,unknown,YOR103C,OST2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2,,,
YOR104W.cell periphery,cell periphery,YOR104W,PIN2,[PSI+] induction protein 2,,996,69
YOR105W.unknown,unknown,YOR105W,,,,3670,0
YOR106W.unknown,unknown,YOR106W,VAM3,Syntaxin VAM3,1HS7,414,13
YOR108W.mitochondrion,mitochondrion,YOR108W,mitochondrial precursor,2-isopropylmalate synthase 2,,28800,38
YOR109W.punctate composite,punctate composite,YOR109W,4,Inositol-1,,1520,68
YOR110W.cytoplasm,cytoplasm,YOR110W,TFC7,Transcription factor tau 55 kDa subunit,,2660,32
YOR110W.nucleus,nucleus,YOR110W,TFC7,Transcription factor tau 55 kDa subunit,,2660,32
YOR115C.punctate composite,punctate composite,YOR115C,TRS33,Transport protein particle 33 kDa subunit,,,
YOR116C.nucleus,nucleus,YOR116C,RPO31,DNA-directed RNA polymerase III largest subunit,,6020,0
YOR117W.nucleus,nucleus,YOR117W,RPT5,26S protease regulatory subunit 6A,,,
YOR122C.cytoplasm,cytoplasm,YOR122C,PFY1,Profilin,1YPR,,
YOR122C.nucleus,nucleus,YOR122C,PFY1,Profilin,1YPR,,
YOR123C.nucleus,nucleus,YOR123C,LEO1,RNA polymerase-associated protein LEO1,,1110,49
YOR124C.cytoplasm,cytoplasm,YOR124C,UBP2,Ubiquitin carboxyl-terminal hydrolase 2,,2420,80
YOR127W.cytoplasm,cytoplasm,YOR127W,RGA1,Rho-type GTPase-activating protein 1,,396,37
YOR127W.bud neck,bud neck,YOR127W,RGA1,Rho-type GTPase-activating protein 1,,396,37
YOR127W.cell periphery,cell periphery,YOR127W,RGA1,Rho-type GTPase-activating protein 1,,396,37
YOR132W.endosome,endosome,YOR132W,VPS17,Vacuolar protein sorting-associated protein 17,,7380,20
YOR133W.cytoplasm,cytoplasm,YOR133W,EFT1,Elongation factor 2,,82700,155
YOR134W.unknown,unknown,YOR134W,BAG7,Rho-GTPase-activating protein BAG7,,,
YOR136W.mitochondrion,mitochondrion,YOR136W,mitochondrial precursor,Isocitrate dehydrogenase [NAD] subunit 2,3BLX,43100,-364
YOR138C.cytoplasm,cytoplasm,YOR138C,RUP1,UBA domain-containing protein RUP1,,5930,30
YOR138C.nucleus,nucleus,YOR138C,RUP1,UBA domain-containing protein RUP1,,5930,30
YOR140W.nucleus,nucleus,YOR140W,SFL1,Flocculation suppression protein,,1040,23
YOR141C.nucleus,nucleus,YOR141C,ARP8,Actin-like protein ARP8,,1010,199
YOR142W.mitochondrion,mitochondrion,YOR142W,mitochondrial precursor,Succinyl-CoA ligase [ADP-forming] subunit alpha,,18400,1026
YOR144C.cytoplasm,cytoplasm,YOR144C,ELG1,Telomere length regulation protein ELG1,,0,2
YOR144C.nucleus,nucleus,YOR144C,ELG1,Telomere length regulation protein ELG1,,0,2
YOR145C.unknown,unknown,YOR145C,PNO1,Pre-rRNA-processing protein PNO1,,,
YOR148C.cytoplasm,cytoplasm,YOR148C,SPP2,Pre-mRNA-splicing factor SPP2,,752,0
YOR148C.nucleus,nucleus,YOR148C,SPP2,Pre-mRNA-splicing factor SPP2,,752,0
YOR150W.mitochondrion,mitochondrion,YOR150W,mitochondrial precursor,60S ribosomal protein L23,,6730,-123
YOR151C.cytoplasm,cytoplasm,YOR151C,RPB2,DNA-directed RNA polymerase II 140 kDa polypeptide,1TWF,18700,0
YOR151C.nucleus,nucleus,YOR151C,RPB2,DNA-directed RNA polymerase II 140 kDa polypeptide,1TWF,18700,0
YOR154W.unknown,unknown,YOR154W,SLP1,Uncharacterized protein YOR154W precursor,,3250,21
YOR156C.cytoplasm,cytoplasm,YOR156C,NFI1,E3 SUMO-protein ligase SIZ2,,3170,19
YOR156C.nucleus,nucleus,YOR156C,NFI1,E3 SUMO-protein ligase SIZ2,,3170,19
YOR157C.cytoplasm,cytoplasm,YOR157C,PUP1,Proteasome component PUP1 precursor,1RYP,11400,254
YOR157C.nucleus,nucleus,YOR157C,PUP1,Proteasome component PUP1 precursor,1RYP,11400,254
YOR158W.mitochondrion,mitochondrion,YOR158W,mitochondrial precursor,40S ribosomal protein PET123,,2010,54
YOR159C.unknown,unknown,YOR159C,SME1,Small nuclear ribonucleoprotein E,,556,-80
YOR160W.cytoplasm,cytoplasm,YOR160W,MTR10,mRNA transport regulator MTR10,,6340,68
YOR160W.nucleus,nucleus,YOR160W,MTR10,mRNA transport regulator MTR10,,6340,68
YOR164C.cytoplasm,cytoplasm,YOR164C,,UPF0363 protein YOR164C,,5350,272
YOR167C.cytoplasm,cytoplasm,YOR167C,RPS28A,40S ribosomal protein S28-A,,94500,117
YOR173W.cytoplasm,cytoplasm,YOR173W,DCS2,Protein DCS2,,1810,0
YOR174W.nucleus,nucleus,YOR174W,MED4,RNA polymerase II mediator complex subunit 4,,1620,-157
YOR176W.mitochondrion,mitochondrion,YOR176W,mitochondrial precursor,Ferrochelatase,1LBQ,22700,123
YOR177C.unknown,unknown,YOR177C,MPC54,Meiotic plaque component protein 54,,0,37
YOR178C.unknown,unknown,YOR178C,GAC1,Serine/threonine-protein phosphatase 1 regulatory subunit GAC1,,,
YOR179C.nucleus,nucleus,YOR179C,SYC1,Protein SYC1,,1430,287
YOR180C.unknown,unknown,YOR180C,5)-Delta(2,Delta(3,,,
YOR181W.actin,actin,YOR181W,LAS17,Proline-rich protein LAS17,,8580,20
YOR185C.cytoplasm,cytoplasm,YOR185C,GSP2,GTP-binding nuclear protein GSP2/CNR2,,2460,0
YOR185C.nucleus,nucleus,YOR185C,GSP2,GTP-binding nuclear protein GSP2/CNR2,,2460,0
YOR188W.cytoplasm,cytoplasm,YOR188W,MSB1,Morphogenesis-related protein MSB1,,172,41
YOR188W.bud neck,bud neck,YOR188W,MSB1,Morphogenesis-related protein MSB1,,172,41
YOR189W.nucleus,nucleus,YOR189W,IES4,Ino eighty subunit 4,,538,-230
YOR191W.nucleus,nucleus,YOR191W,RIS1,ATP-dependent helicase RIS1,,,
YOR194C.unknown,unknown,YOR194C,TOA1,Transcription initiation factor IIA large subunit,"1NH2,1NH2",,
YOR195W.spindle pole,spindle pole,YOR195W,SLK19,Kinetochore protein SLK19,,314,25
YOR197W.cytoplasm,cytoplasm,YOR197W,MCA1,Metacaspase-1 precursor,,1400,19
YOR197W.nucleus,nucleus,YOR197W,MCA1,Metacaspase-1 precursor,,1400,19
YOR198C.ER,ER,YOR198C,BFR1,Nuclear segregation protein BFR1,,33400,128
YOR204W.unknown,unknown,YOR204W,DED1,ATP-dependent RNA helicase DED1,,,
YOR206W.nucleus,nucleus,YOR206W,NOC2,Nucleolar complex protein 2,,29000,224
YOR206W.nucleolus,nucleolus,YOR206W,NOC2,Nucleolar complex protein 2,,29000,224
YOR207C.nucleus,nucleus,YOR207C,RET1,DNA-directed RNA polymerase III 130 kDa polypeptide,,1950,25
YOR208W.cytoplasm,cytoplasm,YOR208W,PTP2,Tyrosine-protein phosphatase 2,,149,3
YOR208W.nucleus,nucleus,YOR208W,PTP2,Tyrosine-protein phosphatase 2,,149,3
YOR210W.nucleus,nucleus,YOR210W,RPB10,DNA-directed RNA polymerases I/II/III subunit 10,1TWF,5300,0
YOR210W.nucleolus,nucleolus,YOR210W,RPB10,DNA-directed RNA polymerases I/II/III subunit 10,1TWF,5300,0
YOR211C.unknown,unknown,YOR211C,mitochondrial precursor,Dynamin-like GTPase MGM1,,,
YOR212W.cytoplasm,cytoplasm,YOR212W,STE4,Guanine nucleotide-binding protein subunit beta,,2050,74
YOR213C.cytoplasm,cytoplasm,YOR213C,SAS5,Something about silencing protein 5,,1800,68
YOR213C.nucleus,nucleus,YOR213C,SAS5,Something about silencing protein 5,,1800,68
YOR217W.nucleus,nucleus,YOR217W,RFC1,Replication factor C subunit 1,1SXJ,2360,44
YOR224C.nucleus,nucleus,YOR224C,II,DNA-directed RNA polymerases I,1TWF,6210,-5096
YOR227W.cytoplasm,cytoplasm,YOR227W,,Uncharacterized protein YOR227W,,195,3
YOR229W.nucleus,nucleus,YOR229W,WTM2,Transcriptional modulator WTM2,,3750,52
YOR230W.nucleus,nucleus,YOR230W,WTM1,Transcriptional modulator WTM1,,7750,62
YOR231W.unknown,unknown,YOR231W,MKK1,MAP kinase kinase MKK1/SSP32,,1040,18
YOR232W.cytoplasm,cytoplasm,YOR232W,mitochondrial precursor,GrpE protein homolog,,,
YOR244W.nucleus,nucleus,YOR244W,ESA1,Histone acetyltransferase ESA1,"2RO0,1FY7",1170,208
YOR249C.nucleus,nucleus,YOR249C,APC5,Anaphase-promoting complex subunit 5,,259,18
YOR250C.unknown,unknown,YOR250C,CLP1,Protein CLP1,2NPI,0,9
YOR251C.cytoplasm,cytoplasm,YOR251C,,Putative thiosulfate sulfurtransferase,,5770,296
YOR253W.cytoplasm,cytoplasm,YOR253W,NAT5,N-terminal acetyltransferase A complex subunit NAT5,,2370,44
YOR254C.ER,ER,YOR254C,SEC63,Protein translocation protein SEC63,,17700,-72
YOR257W.unknown,unknown,YOR257W,CDC31,Cell division control protein 31,2DOQ,,
YOR259C.nucleus,nucleus,YOR259C,RPT4,26S protease subunit RPT4,,,
YOR260W.cytoplasm,cytoplasm,YOR260W,GCD1,Translation initiation factor eIF-2B subunit gamma,,9530,1041
YOR261C.cytoplasm,cytoplasm,YOR261C,RPN8,26S proteasome regulatory subunit RPN8,,19800,145
YOR261C.nucleus,nucleus,YOR261C,RPN8,26S proteasome regulatory subunit RPN8,,19800,145
YOR265W.cytoplasm,cytoplasm,YOR265W,RBL2,Tubulin-specific chaperone A,1QSD,1760,30
YOR267C.cytoplasm,cytoplasm,YOR267C,HRK1,Serine/threonine-protein kinase HRK1,,300,24
YOR270C.vacuolar membrane,vacuolar membrane,YOR270C,vacuolar isoform,Vacuolar ATP synthase subunit a,,55700,44
YOR272W.nucleus,nucleus,YOR272W,YTM1,Microtubule-associated protein YTM1,,6670,52
YOR272W.nucleolus,nucleolus,YOR272W,YTM1,Microtubule-associated protein YTM1,,6670,52
YOR275C.cytoplasm,cytoplasm,YOR275C,RIM20,pH-response regulator protein palA/RIM20,,2880,27
YOR275C.nucleus,nucleus,YOR275C,RIM20,pH-response regulator protein palA/RIM20,,2880,27
YOR276W.cytoplasm,cytoplasm,YOR276W,CAF20,20 kDa cap-associated protein,,26900,-320
YOR279C.cytoplasm,cytoplasm,YOR279C,RFM1,Repression factor of MSEs protein 1,,861,21
YOR279C.nucleus,nucleus,YOR279C,RFM1,Repression factor of MSEs protein 1,,861,21
YOR281C.cytoplasm,cytoplasm,YOR281C,PLP2,Phosducin-like protein 2,,7700,203
YOR284W.punctate composite,punctate composite,YOR284W,HUA2,Protein HUA2,,1360,97
YOR290C.nucleus,nucleus,YOR290C,SNF2,Transcription regulatory protein SNF2,,217,0
YOR294W.unknown,unknown,YOR294W,RRS1,Regulator of ribosome biosynthesis,,,
YOR297C.mitochondrion,mitochondrion,YOR297C,mitochondrial precursor,Import inner membrane translocase subunit TIM18,,4440,0
YOR298C-A.cytoplasm,cytoplasm,YOR298C-A,MBF1,Multiprotein-bridging factor 1,,47300,106
YOR303W.cytoplasm,cytoplasm,YOR303W,CPA1,Carbamoyl-phosphate synthase arginine-specific small chain,,2580,25
YOR304C-A.cytoplasm,cytoplasm,YOR304C-A,,Uncharacterized protein YOR304C-A,,656,0
YOR304C-A.bud neck,bud neck,YOR304C-A,,Uncharacterized protein YOR304C-A,,656,0
YOR304C-A.cell periphery,cell periphery,YOR304C-A,,Uncharacterized protein YOR304C-A,,656,0
YOR304C-A.bud,bud,YOR304C-A,,Uncharacterized protein YOR304C-A,,656,0
YOR304W.nucleus,nucleus,YOR304W,ISW2,ISWI chromatin remodeling complex ATPase ISW2,,1520,16
YOR308C.nucleus,nucleus,YOR308C,SNU66,66 kDa U4/U6.U5 small nuclear ribonucleoprotein component,,0,22
YOR310C.nucleolus,nucleolus,YOR310C,NOP58,Nucleolar protein NOP58,,34700,38
YOR312C.cytoplasm,cytoplasm,YOR312C,RPL20B,60S ribosomal protein L20,,0,-317
YOR315W.cytoplasm,cytoplasm,YOR315W,SFG1,Superficial pseudohyphal growth protein 1,,0,26
YOR315W.nucleus,nucleus,YOR315W,SFG1,Superficial pseudohyphal growth protein 1,,0,26
YOR317W.ER,ER,YOR317W,FAA1,Long-chain-fatty-acid--CoA ligase 1,,7470,-237
YOR319W.nucleus,nucleus,YOR319W,HSH49,Protein HSH49,,1240,87
YOR323C.cytoplasm,cytoplasm,YOR323C,PRO2,Gamma-glutamyl phosphate reductase,1VLU,6920,106
YOR323C.nucleus,nucleus,YOR323C,PRO2,Gamma-glutamyl phosphate reductase,1VLU,6920,106
YOR326W.cytoplasm,cytoplasm,YOR326W,MYO2,Myosin-2,"1M45,1M46,2F6H",4340,168
YOR326W.bud neck,bud neck,YOR326W,MYO2,Myosin-2,"1M45,1M46,2F6H",4340,168
YOR326W.cell periphery,cell periphery,YOR326W,MYO2,Myosin-2,"1M45,1M46,2F6H",4340,168
YOR326W.bud,bud,YOR326W,MYO2,Myosin-2,"1M45,1M46,2F6H",4340,168
YOR327C.vacuole,vacuole,YOR327C,SNC2,Synaptobrevin homolog 2,,300,10
YOR329C.unknown,unknown,YOR329C,SCD5,Protein SCD5,,704,13
YOR330C.mitochondrion,mitochondrion,YOR330C,MIP1,DNA polymerase gamma,,377,17
YOR332W.vacuolar membrane,vacuolar membrane,YOR332W,VMA4,Vacuolar ATP synthase subunit E,,16100,10
YOR340C.nucleolus,nucleolus,YOR340C,RPA43,DNA-dependent RNA polymerase 36 kDa polypeptide,,4070,-453
YOR341W.nucleolus,nucleolus,YOR341W,RPA190,DNA-directed RNA polymerase I 190 kDa polypeptide,,2840,27
YOR344C.cytoplasm,cytoplasm,YOR344C,TYE7,Serine-rich protein TYE7,,486,0
YOR344C.nucleus,nucleus,YOR344C,TYE7,Serine-rich protein TYE7,,486,0
YOR346W.cytoplasm,cytoplasm,YOR346W,REV1,DNA repair protein REV1,2AQ4,521,0
YOR346W.nucleus,nucleus,YOR346W,REV1,DNA repair protein REV1,2AQ4,521,0
YOR349W.unknown,unknown,YOR349W,CIN1,Protein CIN1,,704,16
YOR351C.unknown,unknown,YOR351C,MEK1,Meiosis-specific serine/threonine-protein kinase MEK1,,,
YOR352W.cytoplasm,cytoplasm,YOR352W,,Uncharacterized protein YOR352W,,3510,18
YOR352W.nucleus,nucleus,YOR352W,,Uncharacterized protein YOR352W,,3510,18
YOR353C.cytoplasm,cytoplasm,YOR353C,SOG2,Leucine-rich repeat-containing protein SOG2,,892,54
YOR355W.cytoplasm,cytoplasm,YOR355W,GDS1,Protein GDS1,,2280,5
YOR355W.nucleus,nucleus,YOR355W,GDS1,Protein GDS1,,2280,5
YOR358W.cytoplasm,cytoplasm,YOR358W,HAP5,Transcriptional activator HAP5,,450,-100
YOR358W.nucleus,nucleus,YOR358W,HAP5,Transcriptional activator HAP5,,450,-100
YOR361C.cytoplasm,cytoplasm,YOR361C,PRT1,Eukaryotic translation initiation factor 3 90 kDa subunit,,47500,51
YOR362C.cytoplasm,cytoplasm,YOR362C,PRE10,Proteasome component C1,1RYP,12000,53
YOR362C.nucleus,nucleus,YOR362C,PRE10,Proteasome component C1,1RYP,12000,53
YOR363C.cytoplasm,cytoplasm,YOR363C,PIP2,Peroxisome proliferation transcriptional regulator,,0,3
YOR363C.nucleus,nucleus,YOR363C,PIP2,Peroxisome proliferation transcriptional regulator,,0,3
YOR367W.actin,actin,YOR367W,SCP1,Transgelin,,1580,1300
YOR368W.unknown,unknown,YOR368W,RAD17,DNA damage checkpoint control protein RAD17,,189,0
YOR370C.cytoplasm,cytoplasm,YOR370C,MRS6,Rab proteins geranylgeranyltransferase component A,,23800,58
YOR370C.nucleus,nucleus,YOR370C,MRS6,Rab proteins geranylgeranyltransferase component A,,23800,58
YOR371C.cytoplasm,cytoplasm,YOR371C,GPB1,Guanine nucleotide-binding protein subunit beta 1,,1640,28
YOR372C.cytoplasm,cytoplasm,YOR372C,NDD1,Nuclear division defective protein 1,,799,6
YOR372C.nucleus,nucleus,YOR372C,NDD1,Nuclear division defective protein 1,,799,6
YOR373W.spindle pole,spindle pole,YOR373W,NUD1,Protein NUD1,,892,32
YOR375C.cytoplasm,cytoplasm,YOR375C,GDH1,NADP-specific glutamate dehydrogenase 1,,77500,0
YOR375C.nucleus,nucleus,YOR375C,GDH1,NADP-specific glutamate dehydrogenase 1,,77500,0
YOR386W.cytoplasm,cytoplasm,YOR386W,mitochondrial precursor,Deoxyribodipyrimidine photo-lyase,,688,28
